,empty_cavity_test_08-11-2021_08h56,empty_cavity_test_08-11-2021_08h56,empty_cavity_test_08-11-2021_08h57,empty_cavity_test_08-11-2021_08h57,empty_cavity_test_08-11-2021_08h57,empty_cavity_test_08-11-2021_08h58,empty_cavity_test_08-11-2021_08h58,empty_cavity_test_08-11-2021_08h58,empty_cavity_test_08-11-2021_08h59,empty_cavity_test_08-11-2021_08h59,empty_cavity_test_08-11-2021_08h59,empty_cavity_test_08-11-2021_09h00,empty_cavity_test_08-11-2021_09h00,empty_cavity_test_08-11-2021_09h00,empty_cavity_test_08-11-2021_09h01,empty_cavity_test_08-11-2021_09h01,empty_cavity_test_08-11-2021_09h01,empty_cavity_test_08-11-2021_09h02,empty_cavity_test_08-11-2021_09h02,empty_cavity_test_08-11-2021_09h02,empty_cavity_test_08-11-2021_09h02,empty_cavity_test_08-11-2021_09h03,empty_cavity_test_08-11-2021_09h03,empty_cavity_test_08-11-2021_09h03,empty_cavity_test_08-11-2021_09h04,empty_cavity_test_08-11-2021_09h04,empty_cavity_test_08-11-2021_09h04,empty_cavity_test_08-11-2021_09h05,empty_cavity_test_08-11-2021_09h05,empty_cavity_test_08-11-2021_09h05,empty_cavity_test_08-11-2021_09h06,empty_cavity_test_08-11-2021_09h06,empty_cavity_test_08-11-2021_09h06,empty_cavity_test_08-11-2021_09h07,empty_cavity_test_08-11-2021_09h07,empty_cavity_test_08-11-2021_09h07,empty_cavity_test_08-11-2021_09h08,empty_cavity_test_08-11-2021_09h08,empty_cavity_test_08-11-2021_09h08,empty_cavity_test_08-11-2021_09h09,empty_cavity_test_08-11-2021_09h09,empty_cavity_test_08-11-2021_09h09,empty_cavity_test_08-11-2021_09h10,empty_cavity_test_08-11-2021_09h10,empty_cavity_test_08-11-2021_09h10,empty_cavity_test_08-11-2021_09h10,empty_cavity_test_08-11-2021_09h11,empty_cavity_test_08-11-2021_09h11,empty_cavity_test_08-11-2021_09h11,empty_cavity_test_08-11-2021_09h12,empty_cavity_test_08-11-2021_09h12,empty_cavity_test_08-11-2021_09h12,empty_cavity_test_08-11-2021_09h13,empty_cavity_test_08-11-2021_09h13,empty_cavity_test_08-11-2021_09h13,empty_cavity_test_08-11-2021_09h14,empty_cavity_test_08-11-2021_09h14,empty_cavity_test_08-11-2021_09h14,empty_cavity_test_08-11-2021_09h15,empty_cavity_test_08-11-2021_09h15,empty_cavity_test_08-11-2021_09h15,empty_cavity_test_08-11-2021_09h16,empty_cavity_test_08-11-2021_09h16,empty_cavity_test_08-11-2021_09h16,empty_cavity_test_08-11-2021_09h16,empty_cavity_test_08-11-2021_09h17,empty_cavity_test_08-11-2021_09h17,empty_cavity_test_08-11-2021_09h17,empty_cavity_test_08-11-2021_09h18,empty_cavity_test_08-11-2021_09h18,empty_cavity_test_08-11-2021_09h18,empty_cavity_test_08-11-2021_09h19,empty_cavity_test_08-11-2021_09h19,empty_cavity_test_08-11-2021_09h19,
2194.893,2.053163,2.053344,2.05263,2.052341,2.050853,2.049102,2.048033,2.046182,2.045268,2.042431,2.041765,2.038505,2.038019,2.037144,2.035488,2.033928,2.032584,2.031431,2.029935,2.028531,2.026711,2.025106,2.024452,2.022444,2.021353,2.019888,2.019538,2.018525,2.017122,2.016243,2.015211,2.014427,2.012323,2.011175,2.010644,2.008985,2.008688,2.006521,2.005531,2.004884,2.004639,2.002476,2.001518,2.000841,2.000766,1.998423,1.998028,1.997424,1.995653,1.995003,1.993988,1.993513,1.992662,1.990952,1.990374,1.989854,1.98915,1.987176,1.987605,1.986632,1.985389,1.984599,1.983268,1.98369,1.981981,1.981705,1.980508,1.979842,1.978901,1.97802,1.977246,1.976817,1.97606,1.975027,
2191.036,1.891636,1.891969,1.891636,1.89112,1.889606,1.887942,1.887538,1.885464,1.883709,1.881605,1.880324,1.877853,1.877078,1.87578,1.874143,1.872665,1.871359,1.870033,1.868447,1.867395,1.865466,1.864254,1.863378,1.861493,1.860304,1.859197,1.85839,1.857226,1.855771,1.854487,1.853893,1.852888,1.851313,1.850121,1.849241,1.847826,1.847402,1.84575,1.844644,1.843644,1.843157,1.841616,1.840851,1.840185,1.839455,1.837728,1.837401,1.836438,1.834985,1.834203,1.833217,1.832592,1.831978,1.830464,1.829899,1.828887,1.828531,1.826795,1.826927,1.825823,1.824862,1.824001,1.822983,1.822687,1.821555,1.821061,1.820124,1.81942,1.818492,1.817562,1.81675,1.816528,1.815654,1.814942,
2187.179,1.735472,1.735813,1.7356,1.735258,1.733776,1.732515,1.732167,1.730207,1.728361,1.726749,1.725332,1.72352,1.722505,1.721213,1.719964,1.718495,1.717385,1.716053,1.714826,1.71401,1.712466,1.711146,1.710248,1.708844,1.70775,1.706853,1.705862,1.704783,1.703472,1.702344,1.70176,1.700945,1.699676,1.698689,1.697904,1.696673,1.696378,1.694888,1.693936,1.692762,1.692233,1.691188,1.690564,1.690023,1.689047,1.687894,1.687424,1.686516,1.685313,1.684711,1.683929,1.68311,1.682679,1.681426,1.680907,1.680065,1.679656,1.678447,1.678299,1.677112,1.676514,1.675794,1.675044,1.674469,1.673665,1.673353,1.672436,1.671876,1.671044,1.670376,1.669551,1.669364,1.668651,1.667886,
2183.321,1.599531,1.599944,1.599913,1.599749,1.59848,1.597623,1.59713,1.595512,1.59401,1.592776,1.59162,1.590324,1.589266,1.588273,1.587426,1.586041,1.585228,1.584173,1.583148,1.582397,1.581374,1.580118,1.579441,1.578298,1.577535,1.576667,1.575891,1.575075,1.574103,1.573241,1.572661,1.572071,1.571075,1.570303,1.569813,1.568733,1.568484,1.567298,1.566498,1.565616,1.565115,1.564331,1.563797,1.563366,1.562476,1.561739,1.561248,1.560522,1.55958,1.559192,1.558647,1.557896,1.557535,1.556654,1.556141,1.555494,1.555085,1.554417,1.554029,1.553019,1.552699,1.552156,1.55166,1.551313,1.550465,1.550228,1.549479,1.54921,1.548404,1.548125,1.547513,1.547118,1.546686,1.545912,
2179.464,1.492212,1.492701,1.492755,1.492703,1.491771,1.491162,1.490705,1.489581,1.488446,1.487657,1.486849,1.485986,1.485042,1.484403,1.483793,1.4827,1.482131,1.481587,1.480558,1.479946,1.479239,1.478441,1.477949,1.47703,1.476604,1.475928,1.475351,1.47491,1.474167,1.473601,1.473121,1.472691,1.472071,1.47145,1.471159,1.470303,1.47012,1.469241,1.468682,1.468171,1.467765,1.467218,1.466679,1.466403,1.465767,1.465316,1.464916,1.464405,1.463766,1.463423,1.463122,1.462621,1.462401,1.461804,1.461411,1.460836,1.460545,1.460194,1.459704,1.459038,1.458845,1.458536,1.458241,1.458149,1.457277,1.457036,1.456595,1.456609,1.455793,1.455778,1.455452,1.454944,1.454753,1.454156,
2175.606,1.416499,1.416922,1.417027,1.417044,1.41647,1.416031,1.41576,1.415094,1.414391,1.414044,1.413476,1.413003,1.412382,1.412016,1.411487,1.410882,1.410521,1.410374,1.409505,1.409173,1.408627,1.408287,1.407941,1.40741,1.407108,1.406862,1.406364,1.406316,1.405676,1.405417,1.40512,1.404829,1.404574,1.404055,1.403975,1.403415,1.403335,1.402681,1.402495,1.402212,1.401914,1.401607,1.401143,1.400995,1.400664,1.400469,1.400198,1.399913,1.399527,1.39925,1.399133,1.398923,1.398867,1.398427,1.398189,1.397835,1.397626,1.397437,1.397046,1.396605,1.39661,1.396461,1.396307,1.396353,1.395627,1.395493,1.395319,1.395539,1.394859,1.394904,1.394739,1.394439,1.3943,1.393996,
2171.749,1.37353,1.373704,1.373844,1.373965,1.373653,1.373417,1.373391,1.373102,1.372924,1.372826,1.372524,1.372412,1.372247,1.372122,1.371763,1.37161,1.371488,1.371511,1.371043,1.370997,1.370653,1.370565,1.370498,1.370329,1.370052,1.370218,1.369964,1.370148,1.369699,1.369666,1.36961,1.369537,1.369503,1.369132,1.36933,1.369064,1.369057,1.368707,1.368901,1.368767,1.368553,1.368409,1.368222,1.368152,1.368144,1.368168,1.368044,1.367958,1.367824,1.367695,1.367749,1.367764,1.367772,1.367564,1.367461,1.367449,1.367263,1.367227,1.367084,1.366731,1.367079,1.366979,1.366921,1.367113,1.366611,1.366712,1.366668,1.367033,1.36658,1.366626,1.366615,1.366667,1.366426,1.366389,
2167.891,1.364833,1.36472,1.364757,1.365035,1.364917,1.364969,1.365212,1.365265,1.365615,1.365595,1.365714,1.365884,1.366195,1.366309,1.366372,1.36652,1.36666,1.366847,1.366818,1.366945,1.366953,1.367102,1.367385,1.367421,1.367311,1.367674,1.367892,1.368147,1.368028,1.36814,1.368377,1.368587,1.368707,1.368581,1.369009,1.368982,1.369095,1.369088,1.369578,1.369612,1.36957,1.36954,1.369689,1.36973,1.370081,1.37027,1.370302,1.370375,1.370517,1.370519,1.370799,1.370943,1.37105,1.37118,1.371245,1.371479,1.37141,1.371545,1.37167,1.371448,1.371998,1.372052,1.372116,1.372503,1.372215,1.372546,1.372618,1.373026,1.372808,1.372942,1.3732,1.373465,1.373179,1.373328,
2164.034,1.39244,1.392153,1.392039,1.39244,1.392524,1.392952,1.393387,1.393808,1.394618,1.394747,1.395365,1.395662,1.396444,1.396822,1.39742,1.397803,1.398211,1.398626,1.399007,1.399301,1.399747,1.400178,1.400743,1.400979,1.401189,1.401658,1.402256,1.402677,1.402871,1.403168,1.403674,1.40414,1.404481,1.404707,1.405207,1.405411,1.405822,1.40605,1.40669,1.406909,1.407271,1.407341,1.40778,1.40794,1.408645,1.409086,1.409249,1.409451,1.409812,1.409992,1.410429,1.410697,1.41106,1.4115,1.411764,1.412085,1.412309,1.412627,1.412949,1.412975,1.413474,1.413824,1.414071,1.414662,1.414621,1.41502,1.415344,1.415704,1.415777,1.416076,1.416588,1.416926,1.416764,1.41702,
2160.176,1.457471,1.457064,1.456974,1.457372,1.45764,1.458412,1.458978,1.459829,1.461037,1.461426,1.462518,1.462881,1.464036,1.464773,1.465837,1.466462,1.467134,1.467682,1.468539,1.469146,1.469961,1.470601,1.471332,1.471906,1.472474,1.473125,1.473803,1.474665,1.475001,1.475617,1.47622,1.476949,1.47755,1.478232,1.478658,1.479115,1.479921,1.480291,1.48095,1.481384,1.48228,1.482447,1.483088,1.483415,1.484305,1.485199,1.485386,1.485692,1.486261,1.486695,1.487178,1.487625,1.488283,1.48894,1.489399,1.489747,1.490308,1.490781,1.491288,1.491641,1.492104,1.492623,1.49303,1.493819,1.494071,1.494458,1.49504,1.495361,1.495783,1.496278,1.496895,1.497356,1.497313,1.497658,
2156.319,1.557911,1.557348,1.557367,1.557658,1.558072,1.559055,1.559898,1.561037,1.562668,1.563216,1.564764,1.565327,1.566655,1.567803,1.569169,1.570081,1.570947,1.571601,1.57289,1.573885,1.574919,1.57576,1.576468,1.577504,1.578435,1.579228,1.57991,1.581283,1.581687,1.582617,1.583175,1.584092,1.585015,1.58618,1.586542,1.587138,1.588184,1.588593,1.589366,1.590105,1.591431,1.591759,1.592445,1.593064,1.593925,1.595161,1.595387,1.595709,1.596663,1.597231,1.597921,1.598391,1.599302,1.600014,1.600716,1.601185,1.60191,1.602478,1.60318,1.603877,1.60455,1.605008,1.605419,1.606449,1.606895,1.607492,1.608026,1.608363,1.609122,1.609865,1.610435,1.611159,1.611068,1.611605,
2152.461,1.687579,1.68682,1.68673,1.687056,1.687502,1.688813,1.689987,1.691149,1.693162,1.693745,1.69568,1.696579,1.697976,1.699391,1.70091,1.702083,1.703025,1.704051,1.705472,1.706703,1.707762,1.708981,1.70952,1.711001,1.712307,1.713078,1.713875,1.71552,1.716184,1.717119,1.71773,1.718477,1.72,1.721493,1.72191,1.722392,1.723647,1.723853,1.724862,1.726008,1.727537,1.728195,1.72895,1.729704,1.730505,1.731574,1.732143,1.732373,1.733951,1.734394,1.735515,1.735753,1.736711,1.737471,1.738402,1.739244,1.739871,1.740538,1.741311,1.742242,1.743221,1.743679,1.743853,1.745219,1.745778,1.746761,1.746894,1.747378,1.748367,1.749292,1.749692,1.750853,1.750719,1.751471,
2148.604,1.837792,1.836423,1.836096,1.836889,1.837144,1.839102,1.840222,1.841604,1.843585,1.844147,1.846372,1.847532,1.849101,1.850357,1.852094,1.853335,1.854531,1.855923,1.857247,1.858428,1.859322,1.861058,1.861468,1.863303,1.864901,1.865654,1.866419,1.868124,1.869325,1.86988,1.870574,1.870901,1.873357,1.874691,1.875362,1.875634,1.877516,1.877318,1.878161,1.879748,1.881259,1.882228,1.883416,1.883893,1.884771,1.885494,1.886487,1.886698,1.888905,1.889117,1.890441,1.890612,1.891086,1.892352,1.893293,1.894521,1.895021,1.895772,1.896493,1.897449,1.898438,1.899151,1.899117,1.900648,1.901535,1.902555,1.902469,1.90329,1.904153,1.904951,1.905344,1.907016,1.907016,1.907781,
2144.747,1.998838,1.996298,1.995774,1.997287,1.997444,1.999693,2.000532,2.00271,2.003801,2.004435,2.006988,2.008102,2.009789,2.010509,2.012664,2.013857,2.015786,2.01684,2.018137,2.019019,2.019983,2.022112,2.022235,2.024485,2.026158,2.026886,2.027253,2.029052,2.030811,2.031299,2.031471,2.031451,2.034834,2.035523,2.036527,2.036831,2.039591,2.039081,2.039212,2.041059,2.042452,2.043201,2.044889,2.045244,2.0463,2.047045,2.047968,2.048641,2.050858,2.05089,2.052028,2.052634,2.052477,2.054371,2.05525,2.056207,2.056654,2.057588,2.058333,2.058979,2.05955,2.060855,2.061128,2.062282,2.063589,2.063971,2.064504,2.065552,2.065668,2.066219,2.067291,2.068941,2.068993,2.069644,
2140.889,2.158829,2.155948,2.154969,2.156834,2.157077,2.158674,2.15979,2.162719,2.162518,2.163671,2.166408,2.167186,2.168302,2.168957,2.171358,2.172462,2.174556,2.175045,2.176842,2.177103,2.178898,2.181076,2.180569,2.183163,2.184623,2.185064,2.184733,2.186626,2.18862,2.19031,2.189427,2.18892,2.192714,2.192825,2.193479,2.194293,2.197595,2.196645,2.196424,2.198418,2.199593,2.199647,2.201222,2.202087,2.202979,2.20381,2.204291,2.206535,2.207594,2.207212,2.208304,2.209713,2.209422,2.211187,2.212251,2.212161,2.212421,2.213919,2.2147,2.214358,2.214777,2.217104,2.217949,2.218603,2.219836,2.219396,2.220882,2.221792,2.220722,2.22127,2.223708,2.224057,2.223924,2.224625,
2137.032,2.305383,2.303423,2.30194,2.303804,2.303447,2.304538,2.306451,2.308866,2.309109,2.310349,2.312362,2.313114,2.313192,2.314873,2.316901,2.317317,2.317878,2.318982,2.321899,2.321045,2.324172,2.326034,2.325124,2.327413,2.328797,2.328293,2.327517,2.329266,2.331047,2.334165,2.33345,2.332139,2.335846,2.335196,2.334996,2.336306,2.339657,2.337584,2.338222,2.340341,2.341443,2.340918,2.342368,2.343652,2.343577,2.343891,2.344012,2.348439,2.348164,2.346924,2.348094,2.350243,2.350337,2.351539,2.352609,2.351777,2.351805,2.353368,2.354075,2.352779,2.353839,2.356582,2.357672,2.358647,2.359143,2.358798,2.360158,2.360778,2.358912,2.359435,2.363326,2.361133,2.36102,2.362305,
2133.174,2.431214,2.429494,2.428055,2.430202,2.428908,2.430395,2.432572,2.433322,2.436313,2.435895,2.436129,2.437542,2.437816,2.44039,2.442356,2.440694,2.440038,2.442593,2.445632,2.443717,2.448075,2.449672,2.448677,2.44986,2.451809,2.449529,2.449891,2.451183,2.452197,2.455009,2.455861,2.453979,2.458069,2.456702,2.455662,2.456229,2.459795,2.457048,2.4589,2.460299,2.462012,2.461093,2.46304,2.464551,2.462927,2.462573,2.462263,2.467504,2.467081,2.465055,2.46604,2.468074,2.469383,2.469897,2.470129,2.470868,2.469269,2.470035,2.471087,2.470475,2.471246,2.473367,2.474149,2.476547,2.475695,2.476936,2.476987,2.476789,2.475283,2.47584,2.480695,2.476467,2.476148,2.478353,
2129.317,2.535561,2.533765,2.532794,2.534998,2.533617,2.534743,2.536961,2.537469,2.541215,2.539143,2.5384,2.540617,2.542279,2.543746,2.546848,2.542463,2.542761,2.546235,2.547219,2.5453,2.550066,2.552282,2.551465,2.551156,2.553268,2.549943,2.552456,2.55232,2.552903,2.555135,2.555277,2.55415,2.559635,2.558723,2.555806,2.555018,2.559726,2.558017,2.55918,2.559693,2.561684,2.560335,2.562153,2.564178,2.561372,2.561485,2.560087,2.564795,2.564916,2.562683,2.563663,2.565079,2.567348,2.567001,2.56641,2.570969,2.565202,2.567042,2.567882,2.568672,2.567307,2.569911,2.569097,2.573065,2.570817,2.574593,2.573301,2.570621,2.570634,2.571609,2.576394,2.573059,2.571579,2.573828,
2125.459,2.622215,2.621285,2.620901,2.622086,2.620322,2.620094,2.623973,2.62553,2.625323,2.624388,2.625142,2.627264,2.629897,2.628727,2.632134,2.627137,2.628702,2.632623,2.630827,2.629964,2.633976,2.637121,2.637005,2.635808,2.636492,2.634135,2.636998,2.63506,2.636133,2.639749,2.636256,2.637491,2.644405,2.642467,2.638843,2.638294,2.643515,2.642905,2.641063,2.642951,2.643976,2.642814,2.643169,2.644679,2.64326,2.64361,2.640873,2.645491,2.646563,2.64423,2.644852,2.647187,2.648226,2.64731,2.646661,2.653898,2.646021,2.650396,2.648917,2.649315,2.646959,2.651162,2.648954,2.652693,2.650501,2.655613,2.654243,2.647708,2.650212,2.650846,2.654375,2.654195,2.651826,2.653718,
2121.602,2.695229,2.695348,2.6946,2.695462,2.691642,2.69177,2.698174,2.69821,2.694231,2.695351,2.69886,2.699108,2.70282,2.700758,2.70256,2.699495,2.700786,2.704781,2.702064,2.701622,2.705574,2.707197,2.70698,2.707063,2.705645,2.705141,2.706372,2.704398,2.704711,2.709821,2.70487,2.708405,2.715634,2.710917,2.709632,2.70972,2.713897,2.713013,2.708009,2.712465,2.713033,2.713784,2.7121,2.712748,2.714074,2.712707,2.710224,2.715081,2.716773,2.714729,2.712403,2.718447,2.716878,2.715621,2.713077,2.720957,2.717214,2.720755,2.717603,2.715994,2.715314,2.719415,2.718363,2.721007,2.71962,2.723043,2.722617,2.714241,2.719357,2.718509,2.720438,2.722679,2.720149,2.722887,
2117.744,2.755698,2.758078,2.75412,2.758665,2.75242,2.751992,2.760936,2.758852,2.754176,2.754712,2.760385,2.757646,2.761891,2.763263,2.763523,2.761611,2.762001,2.76547,2.764866,2.76222,2.767713,2.765848,2.764493,2.766769,2.766063,2.766736,2.766012,2.765688,2.763104,2.767876,2.76552,2.768286,2.775041,2.771521,2.771266,2.769551,2.772444,2.77146,2.765962,2.771134,2.772109,2.775438,2.772164,2.774545,2.774808,2.772846,2.772139,2.776154,2.777116,2.776828,2.769145,2.779346,2.775853,2.774801,2.76811,2.775397,2.777608,2.778542,2.776164,2.773629,2.774134,2.777898,2.776711,2.781318,2.777987,2.779572,2.778876,2.773322,2.779355,2.777362,2.778251,2.781566,2.778291,2.782884,
2113.887,2.807275,2.813349,2.803823,2.815287,2.808983,2.801854,2.814156,2.813357,2.80757,2.806785,2.812978,2.807462,2.810467,2.816149,2.815586,2.814228,2.813883,2.816907,2.819052,2.813426,2.818596,2.816028,2.813869,2.816621,2.820802,2.820959,2.818487,2.82047,2.815624,2.819011,2.819824,2.819185,2.825435,2.825066,2.823873,2.819898,2.820841,2.821002,2.817996,2.82329,2.823909,2.828109,2.823649,2.827868,2.825203,2.825496,2.825436,2.828712,2.829628,2.829385,2.819407,2.829446,2.825702,2.826739,2.817193,2.82179,2.826016,2.828146,2.826507,2.824104,2.824195,2.830584,2.825024,2.833556,2.826496,2.82895,2.826779,2.826309,2.830514,2.828446,2.827544,2.832654,2.828022,2.834576,
2110.029,2.85555,2.862202,2.849168,2.864001,2.86124,2.846633,2.860261,2.86165,2.854537,2.853327,2.858504,2.852027,2.854469,2.858073,2.859251,2.861134,2.858282,2.861184,2.863631,2.858502,2.859942,2.859666,2.857228,2.859521,2.867709,2.865587,2.863016,2.86628,2.863013,2.862413,2.865836,2.863193,2.870836,2.868586,2.868611,2.864539,2.863795,2.864163,2.863206,2.870253,2.869698,2.87402,2.86688,2.869951,2.868258,2.868735,2.867661,2.872465,2.876062,2.872289,2.865267,2.870274,2.867666,2.87368,2.862837,2.862705,2.867236,2.872861,2.870748,2.867571,2.869512,2.876053,2.866649,2.877022,2.870095,2.87204,2.870409,2.872541,2.872899,2.872383,2.869821,2.876503,2.870932,2.877947,
2106.172,2.899246,2.901014,2.89154,2.899981,2.903325,2.888226,2.898208,2.901557,2.894021,2.891825,2.896736,2.893399,2.896966,2.89223,2.898906,2.90325,2.896865,2.899247,2.9008,2.8984,2.897031,2.897964,2.896588,2.898065,2.90604,2.90097,2.900909,2.903498,2.902875,2.896234,2.903256,2.899436,2.912067,2.905881,2.907315,2.903048,2.904135,2.902233,2.901375,2.910798,2.908144,2.914081,2.903278,2.905084,2.906571,2.902058,2.900777,2.908033,2.9143,2.90873,2.905872,2.904456,2.90341,2.914252,2.904407,2.8976,2.905408,2.911103,2.908792,2.905743,2.910839,2.912527,2.902655,2.912659,2.908482,2.905502,2.909314,2.907683,2.905679,2.907225,2.909066,2.913112,2.906585,2.912263,
2102.314,2.933939,2.930227,2.929727,2.927024,2.93647,2.925188,2.927544,2.933452,2.924152,2.922976,2.928932,2.930923,2.936197,2.925317,2.933899,2.936847,2.929137,2.931253,2.933028,2.932883,2.931211,2.93188,2.932863,2.93213,2.938667,2.930376,2.934756,2.935314,2.933949,2.924996,2.934122,2.930003,2.945413,2.940026,2.938645,2.934225,2.938471,2.934142,2.933053,2.943741,2.939016,2.946771,2.935384,2.935466,2.938657,2.929734,2.931259,2.937241,2.944238,2.939399,2.9412,2.934125,2.934306,2.944244,2.939003,2.928522,2.93927,2.939304,2.939359,2.938298,2.943189,2.943428,2.935188,2.942498,2.938203,2.930975,2.942198,2.933352,2.93377,2.933872,2.943487,2.943906,2.936096,2.93907,
2098.457,2.960035,2.956026,2.96027,2.953964,2.966199,2.957001,2.953534,2.958417,2.947503,2.950394,2.957067,2.961242,2.967391,2.955328,2.961185,2.963939,2.954705,2.959859,2.96086,2.964077,2.960562,2.961055,2.964951,2.961545,2.965823,2.955652,2.963654,2.96152,2.960037,2.951967,2.960371,2.957599,2.969699,2.96806,2.962173,2.961669,2.96356,2.959182,2.959322,2.96951,2.963547,2.97278,2.963869,2.961012,2.963721,2.956495,2.961949,2.96099,2.968818,2.965485,2.971047,2.96061,2.962255,2.966593,2.965282,2.960457,2.967805,2.960592,2.964041,2.964749,2.967587,2.970841,2.965441,2.967383,2.962516,2.953408,2.968833,2.958106,2.963605,2.958924,2.969335,2.970589,2.963587,2.961718,
2094.600,2.978985,2.981016,2.981814,2.980257,2.991104,2.980228,2.978902,2.978974,2.970609,2.975062,2.982067,2.984984,2.988079,2.976152,2.983626,2.985511,2.974846,2.986126,2.985812,2.990175,2.9839,2.984145,2.99184,2.987227,2.98568,2.978552,2.984615,2.98336,2.984563,2.976586,2.984443,2.978966,2.989526,2.987976,2.982355,2.985513,2.982249,2.979677,2.982402,2.989365,2.982168,2.99324,2.98734,2.984705,2.985457,2.983259,2.987175,2.979807,2.987341,2.988091,2.994143,2.984171,2.986548,2.98788,2.986631,2.988453,2.991132,2.982779,2.984436,2.986347,2.989094,2.993704,2.989563,2.988159,2.984862,2.973086,2.989271,2.983242,2.992069,2.98324,2.989558,2.992583,2.988031,2.982607,
2090.742,2.990421,3.001693,2.998126,2.999022,3.008879,2.993769,2.996561,2.996635,2.995249,2.995384,3.002299,3.002512,3.002435,2.991858,3.00217,2.999222,2.991989,3.006403,3.008278,3.007304,3.003441,3.002424,3.011958,3.005808,3.000193,2.999464,2.998621,3.004175,3.004092,2.997346,3.005011,2.992823,3.007519,3.002163,3.00263,3.002002,3.00054,2.998297,3.00192,3.002175,2.996444,3.00686,3.007079,3.00423,3.00415,3.005846,3.001441,2.995797,3.000886,3.002663,3.009819,3.003023,3.003281,3.008195,3.002372,3.003423,3.0081,3.005908,3.00089,3.003631,3.006833,3.009335,3.004316,3.00568,3.002907,2.990791,3.003253,3.003359,3.010629,3.002403,3.006235,3.01032,3.005981,3.000766,
2086.885,2.998738,3.015752,3.01157,3.011211,3.023149,3.003095,3.005156,3.010715,3.015609,3.010011,3.016175,3.012012,3.015683,3.005785,3.015613,3.009398,3.006676,3.018806,3.023279,3.018491,3.020288,3.016734,3.022253,3.013654,3.01208,3.017049,3.010885,3.019716,3.014668,3.011664,3.019371,3.003486,3.022565,3.013961,3.019176,3.012479,3.018262,3.01215,3.015837,3.010009,3.009405,3.015523,3.022711,3.015603,3.016902,3.018337,3.008348,3.011379,3.013588,3.010605,3.020457,3.015445,3.014115,3.023766,3.010987,3.009973,3.019809,3.022189,3.013683,3.018027,3.018001,3.015774,3.012934,3.018535,3.016133,3.006374,3.013082,3.016208,3.01862,3.017884,3.017663,3.025594,3.017837,3.015325,
2083.027,3.012644,3.025664,3.021874,3.022363,3.034987,3.012614,3.013098,3.022045,3.026862,3.020888,3.025296,3.017164,3.026243,3.014673,3.026166,3.018046,3.016378,3.025131,3.028993,3.026669,3.029778,3.024933,3.023234,3.016676,3.022478,3.029296,3.024926,3.025375,3.019719,3.018855,3.028929,3.015417,3.034109,3.025652,3.028711,3.021106,3.02986,3.021512,3.025293,3.017813,3.020963,3.023604,3.029568,3.022757,3.026205,3.023052,3.015394,3.023856,3.02425,3.01928,3.029483,3.023577,3.023253,3.031498,3.017472,3.013623,3.028538,3.028965,3.023034,3.029268,3.024718,3.017639,3.020064,3.026923,3.027268,3.016679,3.023993,3.021748,3.024166,3.031495,3.02567,3.035767,3.024657,3.026255,
2079.170,3.029758,3.033568,3.027214,3.030966,3.040828,3.023909,3.021327,3.029252,3.031782,3.027976,3.029265,3.021487,3.030993,3.018348,3.033539,3.024017,3.021366,3.029109,3.031931,3.030523,3.030359,3.027214,3.023533,3.021256,3.030043,3.033665,3.03613,3.027125,3.023818,3.021379,3.034968,3.027005,3.039194,3.035244,3.032937,3.030278,3.033904,3.032345,3.029783,3.025753,3.02608,3.029657,3.028954,3.02916,3.032764,3.027671,3.023678,3.027706,3.029659,3.026196,3.035436,3.029031,3.029003,3.031881,3.023593,3.014403,3.033612,3.029565,3.030136,3.034829,3.030925,3.021167,3.025314,3.033083,3.034814,3.023246,3.034765,3.022629,3.0306,3.038276,3.032394,3.036664,3.027661,3.030976,
2075.312,3.03711,3.0373,3.026466,3.034539,3.04084,3.032915,3.025853,3.028863,3.035493,3.027588,3.027198,3.024482,3.03182,3.020781,3.0358,3.027857,3.024966,3.032316,3.033925,3.031677,3.027117,3.02727,3.02826,3.025786,3.03051,3.030694,3.037168,3.028996,3.027559,3.022403,3.035123,3.031396,3.036619,3.037039,3.031836,3.037468,3.032869,3.039899,3.029235,3.029783,3.024459,3.02996,3.028623,3.033291,3.032937,3.031911,3.027853,3.025285,3.031199,3.02692,3.035239,3.031044,3.030694,3.029982,3.026145,3.016313,3.032563,3.027379,3.035169,3.033112,3.035749,3.024806,3.026843,3.035296,3.034508,3.028292,3.038532,3.02356,3.033841,3.035506,3.036417,3.032298,3.027699,3.030314,
2071.455,3.031955,3.035139,3.024131,3.031512,3.035448,3.032267,3.026305,3.022316,3.036223,3.023645,3.023733,3.022999,3.030035,3.022769,3.0325,3.02656,3.027249,3.031434,3.031175,3.032352,3.023658,3.026565,3.029282,3.026971,3.026499,3.022687,3.029823,3.027758,3.028417,3.022627,3.027841,3.027366,3.031646,3.031801,3.028148,3.037517,3.027722,3.035606,3.026686,3.026388,3.023099,3.025873,3.030497,3.032438,3.026747,3.029361,3.024079,3.022784,3.030929,3.024221,3.029847,3.031016,3.029301,3.027574,3.024619,3.017207,3.025019,3.025314,3.036311,3.026483,3.034925,3.024543,3.024628,3.030372,3.026775,3.027198,3.032932,3.022767,3.02931,3.028102,3.036047,3.028327,3.025151,3.026724,
